city,cases,deaths,codigo_ibge,latitude,longitude,date,day,case_day,death_day,%var_case_day,%var_death_day,avg7_cases,avg7_deaths,perc_death,avg7_perc_death
pirapora do bom jesus,19.0,0.0,3539103.0,-23.3965,-46.9991,2020-05-04,10,1,0,-50.0,0.0,2.0,0.0,0.0,0.0
pirassununga,13.0,0.0,3539301.0,-21.996,-47.4257,2020-05-04,12,0,0,0.0,0.0,1.0,0.0,0.0,0.0
piratininga,5.0,0.0,3539400.0,-22.4142,-49.1339,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pitangueiras,1.0,1.0,3539509.0,-21.0132,-48.221000000000004,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,100.0,100.0
poa,65.0,8.0,3539806.0,-23.5333,-46.3473,2020-05-04,39,0,0,-100.0,-100.0,3.0,0.0,12.31,12.1
pontal,4.0,1.0,3540200.0,-21.0216,-48.0423,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,25.0,25.0
populina,3.0,0.0,3540408.0,-19.9453,-50.538000000000004,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
porto feliz,7.0,0.0,3540606.0,-23.2093,-47.5251,2020-05-04,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
porto ferreira,3.0,1.0,3540705.0,-21.8498,-47.486999999999995,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,33.33,33.33
pracinha,1.0,0.0,3540853.0,-21.8496,-51.0868,2020-05-04,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pradopolis,1.0,0.0,3540903.0,-21.3626,-48.0679,2020-05-04,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
praia grande,140.0,27.0,3541000.0,-24.0084,-46.4121,2020-05-04,33,0,0,0.0,0.0,6.0,1.0,19.29,19.32
pratania,2.0,0.0,3541059.0,-22.8112,-48.6636,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
presidente alves,1.0,0.0,3541109.0,-22.0999,-49.4381,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
presidente epitacio,1.0,0.0,3541307.0,-21.7651,-52.1111,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
presidente prudente,26.0,2.0,3541406.0,-22.1207,-51.3925,2020-05-04,27,1,0,0.0,0.0,1.0,0.0,7.69,8.98
presidente venceslau,11.0,6.0,3541505.0,-21.8732,-51.8447,2020-05-04,29,0,0,0.0,0.0,0.0,0.0,54.55,54.55
promissao,4.0,0.0,3541604.0,-21.5356,-49.8599,2020-05-04,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0
quata,3.0,1.0,3541703.0,-22.2456,-50.6966,2020-05-04,14,0,0,0.0,-100.0,0.0,0.0,33.33,9.52
quintana,2.0,0.0,3542008.0,-22.0692,-50.306999999999995,2020-05-04,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rancharia,3.0,1.0,3542206.0,-22.2269,-50.893,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,33.33,33.33
regente feijo,1.0,0.0,3542404.0,-22.2181,-51.3055,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
registro,14.0,4.0,3542602.0,-24.4979,-47.8449,2020-05-04,18,2,1,0.0,0.0,0.0,0.0,28.57,27.67
ribeirao branco,1.0,0.0,3543006.0,-24.2206,-48.7635,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao pires,74.0,6.0,3543303.0,-23.7067,-46.4058,2020-05-04,39,0,0,0.0,0.0,3.0,0.0,8.11,8.02
ribeirao preto,150.0,8.0,3543402.0,-21.1699,-47.8099,2020-05-04,39,12,0,500.0,0.0,7.0,0.0,5.33,6.35
rincao,1.0,1.0,3543709.0,-21.5894,-48.0728,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,100.0,100.0
rinopolis,2.0,0.0,3543808.0,-21.7284,-50.7239,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rio claro,18.0,8.0,3543907.0,-22.3984,-47.5546,2020-05-04,38,0,0,0.0,0.0,0.0,0.0,44.44,43.88
rio das pedras,1.0,0.0,3544004.0,-22.8417,-47.6047,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
rio grande da serra,23.0,0.0,3544103.0,-23.7437,-46.3971,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0
salesopolis,2.0,1.0,3545001.0,-23.5288,-45.8465,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,50.0,64.29
saltinho,1.0,0.0,3545159.0,-22.8442,-47.6754,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
salto,10.0,0.0,3545209.0,-23.1996,-47.2931,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0
salto de pirapora,8.0,0.0,3545308.0,-23.6474,-47.5743,2020-05-04,34,1,0,0.0,0.0,0.0,0.0,0.0,0.0
salto grande,1.0,0.0,3545407.0,-22.8894,-49.9831,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa barbara d'oeste,6.0,1.0,3545803.0,-22.7553,-47.4143,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,16.67,16.67
santa branca,2.0,1.0,3546009.0,-23.3933,-45.8875,2020-05-04,31,0,0,0.0,0.0,0.0,0.0,50.0,50.0
santa cruz da conceicao,1.0,0.0,3546207.0,-22.1405,-47.4512,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa cruz do rio pardo,18.0,0.0,3546405.0,-22.8988,-49.6354,2020-05-04,29,0,0,0.0,0.0,1.0,0.0,0.0,0.0
santa fe do sul,4.0,0.0,3546603.0,-20.2083,-50.931999999999995,2020-05-04,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa gertrudes,1.0,0.0,3546702.0,-22.4572,-47.5272,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa isabel,17.0,5.0,3546801.0,-23.3172,-46.2237,2020-05-04,34,0,0,-100.0,0.0,0.0,0.0,29.41,37.1
santa lucia,5.0,0.0,3546900.0,-21.685,-48.0885,2020-05-04,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa maria da serra,1.0,0.0,3547007.0,-22.5661,-48.1593,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa rita do passa quatro,1.0,1.0,3547502.0,-21.7083,-47.478,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,100.0,100.0
santana de parnaiba,159.0,3.0,3547304.0,-23.4439,-46.9178,2020-05-04,39,7,0,-30.0,0.0,10.0,0.0,1.89,2.32
santo andre,586.0,36.0,3547809.0,-23.6737,-46.5432,2020-05-04,39,6,1,200.0,0.0,29.0,2.0,6.14,5.93
santo antonio da alegria,1.0,1.0,3547908.0,-21.0864,-47.1464,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,100.0,100.0
santo antonio de posse,1.0,0.0,3548005.0,-22.6029,-46.9192,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santo antonio do aracangua,3.0,0.0,3548054.0,-20.9331,-50.498000000000005,2020-05-04,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santo antonio do pinhal,2.0,0.0,3548203.0,-22.826999999999998,-45.663000000000004,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santos,609.0,47.0,3548500.0,-23.9535,-46.335,2020-05-04,37,0,0,-100.0,0.0,20.0,2.0,7.72,8.03
sao bernardo do campo,743.0,52.0,3548708.0,-23.6914,-46.5646,2020-05-04,39,12,0,9.09,-100.0,33.0,2.0,7.0,6.6
sao caetano do sul,239.0,14.0,3548807.0,-23.6229,-46.5548,2020-05-04,39,3,0,50.0,-100.0,14.0,0.0,5.86,5.58
sao carlos,14.0,3.0,3548906.0,-22.0174,-47.886,2020-05-04,29,0,0,0.0,0.0,0.0,0.0,21.43,21.94
sao joao da boa vista,18.0,0.0,3549102.0,-21.9707,-46.7944,2020-05-04,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao joaquim da barra,4.0,0.0,3549409.0,-20.5812,-47.8593,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio pardo,4.0,0.0,3549706.0,-21.5953,-46.8873,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio preto,115.0,8.0,3549805.0,-20.8113,-49.3758,2020-05-04,39,6,0,-300.0,0.0,4.0,0.0,6.96,8.33
sao jose dos campos,236.0,11.0,3549904.0,-23.1896,-45.8841,2020-05-04,39,2,0,-75.0,0.0,7.0,0.0,4.66,4.83
sao lourenco da serra,7.0,1.0,3549953.0,-23.8491,-46.9432,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,14.29,18.03
sao manuel,13.0,1.0,3550100.0,-22.7321,-48.5723,2020-05-04,31,2,0,0.0,0.0,0.0,0.0,7.69,10.73
sao miguel arcanjo,9.0,0.0,3550209.0,-23.8782,-47.9935,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao paulo,20073.0,1683.0,3550308.0,-23.5329,-46.6395,2020-05-04,39,251,10,-23.48,-16.67,869.0,73.0,8.38,8.48
sao pedro,26.0,0.0,3550407.0,-22.5483,-47.9096,2020-05-04,33,0,0,0.0,0.0,3.0,0.0,0.0,0.0
sao pedro do turvo,1.0,0.0,3550506.0,-22.7453,-49.7428,2020-05-04,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao roque,23.0,1.0,3550605.0,-23.5226,-47.1357,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,4.35,4.37
sao sebastiao,82.0,2.0,3550704.0,-23.7951,-45.4143,2020-05-04,39,0,0,0.0,0.0,7.0,0.0,2.44,4.43
sao sebastiao da grama,1.0,0.0,3550803.0,-21.7041,-46.8208,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao vicente,185.0,4.0,3551009.0,-23.9574,-46.3883,2020-05-04,34,0,0,-100.0,0.0,10.0,0.0,2.16,1.83
sarapui,1.0,0.0,3551108.0,-23.6397,-47.8249,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
serra negra,1.0,0.0,3551603.0,-22.6139,-46.7033,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
serrana,8.0,2.0,3551504.0,-21.2043,-47.5952,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,25.0,57.14
sertaozinho,13.0,2.0,3551702.0,-21.1316,-47.9875,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,15.38,16.58
socorro,2.0,0.0,3552106.0,-22.5903,-46.5251,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sorocaba,139.0,21.0,3552205.0,-23.4969,-47.4451,2020-05-04,38,2,0,100.0,0.0,7.0,0.0,15.11,16.41
sumare,31.0,2.0,3552403.0,-22.8204,-47.2728,2020-05-04,28,0,0,-100.0,0.0,2.0,0.0,6.45,4.67
suzano,185.0,19.0,3552502.0,-23.5448,-46.3112,2020-05-04,39,0,0,-100.0,-100.0,9.0,1.0,10.27,9.09
taboao da serra,215.0,16.0,3552809.0,-23.6019,-46.7526,2020-05-04,39,1,0,-75.0,0.0,7.0,0.0,7.44,7.85
taiacu,3.0,0.0,3553104.0,-21.1431,-48.5112,2020-05-04,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tanabi,1.0,0.0,3553401.0,-20.6228,-49.6563,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taquaritinga,1.0,0.0,3553708.0,-21.4049,-48.5103,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taquarituba,1.0,0.0,3553807.0,-23.5307,-49.24100000000001,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tarabai,2.0,0.0,3553906.0,-22.3016,-51.5621,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taruma,1.0,0.0,3553955.0,-22.7429,-50.5786,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tatui,18.0,1.0,3554003.0,-23.3487,-47.8461,2020-05-04,39,0,0,0.0,0.0,1.0,0.0,5.56,6.18
taubate,40.0,4.0,3554102.0,-23.0104,-45.5593,2020-05-04,39,0,0,0.0,0.0,1.0,0.0,10.0,10.67
terra roxa,2.0,0.0,3554409.0,-20.787,-48.3314,2020-05-04,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tiete,1.0,0.0,3554508.0,-23.1101,-47.7164,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
timburi,1.0,0.0,3554607.0,-23.2057,-49.6096,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tuiuti,1.0,0.0,3554953.0,-22.8193,-46.6937,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
tupa,3.0,1.0,3555000.0,-21.9335,-50.5191,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,33.33,32.14
tupi paulista,3.0,0.0,3555109.0,-21.3825,-51.575,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ubatuba,13.0,0.0,3555406.0,-23.4332,-45.0834,2020-05-04,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
valinhos,26.0,4.0,3556206.0,-22.9698,-46.9974,2020-05-04,39,0,0,0.0,0.0,0.0,0.0,15.38,15.84
vargem,1.0,0.0,3556354.0,-22.886999999999997,-46.4124,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
vargem grande do sul,1.0,0.0,3556404.0,-21.8322,-46.8913,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
vargem grande paulista,14.0,3.0,3556453.0,-23.5993,-47.022,2020-05-04,39,0,0,0.0,0.0,0.0,0.0,21.43,23.33
varzea paulista,18.0,3.0,3556503.0,-23.2136,-46.8234,2020-05-04,21,0,1,-100.0,0.0,0.0,0.0,16.67,14.28
vinhedo,33.0,2.0,3556701.0,-23.0302,-46.9833,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,6.06,6.4
vista alegre do alto,1.0,0.0,3556909.0,-21.1692,-48.6284,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0
votorantim,16.0,3.0,3557006.0,-23.5446,-47.4388,2020-05-04,34,1,0,0.0,0.0,0.0,0.0,18.75,22.17
votuporanga,20.0,0.0,3557105.0,-20.4237,-49.9781,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0
adamantina,7.0,0.0,3500105.0,-21.682,-51.0737,2020-05-05,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0
adolfo,1.0,0.0,3500204.0,-21.2325,-49.6451,2020-05-05,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguai,15.0,2.0,3500303.0,-22.0572,-46.9735,2020-05-05,12,1,0,0.0,0.0,0.0,0.0,13.33,11.97
aguas da prata,1.0,0.0,3500402.0,-21.9319,-46.7176,2020-05-05,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguas de lindoia,4.0,1.0,3500501.0,-22.4733,-46.6314,2020-05-05,34,0,0,0.0,0.0,0.0,0.0,25.0,25.0
aguas de sao pedro,1.0,0.0,3500600.0,-22.5977,-47.8734,2020-05-05,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
agudos,15.0,1.0,3500709.0,-22.4694,-48.9863,2020-05-05,34,0,0,0.0,0.0,0.0,0.0,6.67,6.74
alambari,1.0,0.0,3500758.0,-23.5503,-47.898,2020-05-05,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
alvares machado,1.0,0.0,3501301.0,-22.0764,-51.4722,2020-05-05,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
americana,53.0,3.0,3501608.0,-22.7374,-47.3331,2020-05-05,35,0,0,0.0,0.0,1.0,0.0,5.66,5.72
americo brasiliense,8.0,0.0,3501707.0,-21.7288,-48.1147,2020-05-05,25,-1,0,0.0,0.0,0.0,0.0,0.0,0.0
amparo,10.0,1.0,3501905.0,-22.7088,-46.772,2020-05-05,25,1,1,0.0,0.0,0.0,0.0,10.0,1.43
andradina,12.0,1.0,3502101.0,-20.8948,-51.3786,2020-05-05,21,0,0,0.0,0.0,1.0,0.0,8.33,3.57
angatuba,2.0,1.0,3502200.0,-23.4917,-48.4139,2020-05-05,18,0,0,0.0,0.0,0.0,0.0,50.0,50.0
anhembi,3.0,0.0,3502309.0,-22.793000000000003,-48.1336,2020-05-05,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aparecida,1.0,0.0,3502507.0,-22.8495,-45.2325,2020-05-05,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
apiai,1.0,0.0,3502705.0,-24.5108,-48.8443,2020-05-05,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aracariguama,3.0,1.0,3502754.0,-23.4366,-47.0608,2020-05-05,25,-1,0,-200.0,0.0,0.0,0.0,33.33,32.14
aracatuba,78.0,3.0,3502804.0,-21.2076,-50.4401,2020-05-05,35,6,1,0.0,0.0,2.0,0.0,3.85,3.06
aracoiaba da serra,6.0,0.0,3502903.0,-23.5029,-47.6166,2020-05-05,26,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
arandu,10.0,2.0,3503109.0,-23.1386,-49.0487,2020-05-05,19,0,0,0.0,0.0,0.0,0.0,20.0,20.63
araraquara,83.0,3.0,3503208.0,-21.7845,-48.178000000000004,2020-05-05,34,9,0,800.0,0.0,3.0,0.0,3.61,4.22
araras,19.0,2.0,3503307.0,-22.3572,-47.3842,2020-05-05,29,0,0,0.0,0.0,1.0,0.0,10.53,10.66
arealva,1.0,0.0,3503406.0,-22.031,-48.9135,2020-05-05,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
areiopolis,4.0,0.0,3503604.0,-22.6672,-48.6681,2020-05-05,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
artur nogueira,3.0,0.0,3503802.0,-22.5727,-47.1727,2020-05-05,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aruja,73.0,3.0,3503901.0,-23.3965,-46.32,2020-05-05,40,9,0,0.0,0.0,3.0,0.0,4.11,3.96
assis,16.0,2.0,3504008.0,-22.66,-50.4183,2020-05-05,34,1,0,0.0,0.0,1.0,0.0,12.5,14.46
atibaia,37.0,1.0,3504107.0,-23.1171,-46.5563,2020-05-05,33,1,0,0.0,0.0,1.0,0.0,2.7,2.87
avai,1.0,0.0,3504305.0,-22.1514,-49.3356,2020-05-05,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
avare,24.0,1.0,3504503.0,-23.1067,-48.9251,2020-05-05,28,2,0,0.0,0.0,1.0,0.0,4.17,4.72
bady bassitt,2.0,1.0,3504602.0,-20.9197,-49.4385,2020-05-05,28,0,0,0.0,0.0,0.0,0.0,50.0,21.43
bariri,1.0,0.0,3505203.0,-22.073,-48.7438,2020-05-05,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
barra bonita,9.0,1.0,3505302.0,-22.4909,-48.5583,2020-05-05,12,1,0,0.0,0.0,0.0,0.0,11.11,12.81
barra do turvo,1.0,0.0,3505401.0,-24.759,-48.5013,2020-05-05,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
barretos,55.0,3.0,3505500.0,-20.5531,-48.5698,2020-05-05,29,1,0,0.0,0.0,4.0,0.0,5.45,6.57
barueri,410.0,21.0,3505708.0,-23.5057,-46.879,2020-05-05,40,45,1,1400.0,0.0,22.0,1.0,5.12,5.28
batatais,2.0,1.0,3505906.0,-20.8929,-47.5921,2020-05-05,28,0,0,0.0,0.0,0.0,0.0,50.0,50.0
bauru,127.0,7.0,3506003.0,-22.3246,-49.0871,2020-05-05,34,8,0,0.0,0.0,6.0,0.0,5.51,6.08
bebedouro,6.0,0.0,3506102.0,-20.9491,-48.4791,2020-05-05,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bertioga,1.0,1.0,3506359.0,-23.8486,-46.1396,2020-05-05,1,1,1,0.0,0.0,0.0,0.0,100.0,0.0
bilac,1.0,0.0,3506409.0,-21.404,-50.4746,2020-05-05,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
birigui,32.0,0.0,3506508.0,-21.291,-50.3432,2020-05-05,30,2,0,0.0,0.0,2.0,0.0,0.0,0.0
biritiba mirim,9.0,0.0,3506607.0,-23.5698,-46.0407,2020-05-05,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bocaina,4.0,0.0,3506805.0,-22.1365,-48.523,2020-05-05,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
boituva,13.0,0.0,3507001.0,-23.2855,-47.6786,2020-05-05,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bom jesus dos perdoes,3.0,0.0,3507100.0,-23.1356,-46.4675,2020-05-05,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
borborema,1.0,0.0,3507407.0,-21.6214,-49.0741,2020-05-05,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
borebi,3.0,0.0,3507456.0,-22.5728,-48.9707,2020-05-05,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
botucatu,74.0,4.0,3507506.0,-22.8837,-48.4437,2020-05-05,32,0,0,0.0,0.0,3.0,0.0,5.41,5.75
braganca paulista,75.0,10.0,3507605.0,-22.9527,-46.5419,2020-05-05,29,1,0,0.0,0.0,4.0,0.0,13.33,14.24
brodowski,10.0,0.0,3507803.0,-20.9845,-47.6572,2020-05-05,36,1,0,0.0,0.0,0.0,0.0,0.0,0.0
buritama,7.0,0.0,3508108.0,-21.0661,-50.1475,2020-05-05,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0
cabreuva,4.0,0.0,3508405.0,-23.3053,-47.1362,2020-05-05,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cacapava,11.0,0.0,3508504.0,-23.0992,-45.7076,2020-05-05,28,-1,0,0.0,0.0,0.0,0.0,0.0,0.0
cachoeira paulista,3.0,0.0,3508603.0,-22.6665,-45.0154,2020-05-05,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caconde,1.0,0.0,3508702.0,-21.528000000000002,-46.6437,2020-05-05,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caiabu,1.0,1.0,3508900.0,-22.0127,-51.2394,2020-05-05,25,0,0,0.0,0.0,0.0,0.0,100.0,100.0
caieiras,110.0,12.0,3509007.0,-23.3607,-46.7397,2020-05-05,40,8,1,700.0,0.0,5.0,0.0,10.91,11.22
cajamar,59.0,9.0,3509205.0,-23.355,-46.8781,2020-05-05,38,2,2,0.0,0.0,4.0,0.0,15.25,12.23
cajati,5.0,0.0,3509254.0,-24.7324,-48.1223,2020-05-05,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cajobi,2.0,0.0,3509304.0,-20.8773,-48.8063,2020-05-05,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
cajuru,2.0,0.0,3509403.0,-21.2749,-47.303000000000004,2020-05-05,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
campinas,430.0,24.0,3509502.0,-22.9053,-47.0659,2020-05-05,40,27,3,2600.0,0.0,15.0,1.0,5.58,5.13
campo limpo paulista,24.0,3.0,3509601.0,-23.2078,-46.7889,2020-05-05,20,1,0,0.0,0.0,1.0,0.0,12.5,11.29
campos do jordao,3.0,0.0,3509700.0,-22.7296,-45.5833,2020-05-05,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cananeia,7.0,1.0,3509908.0,-25.0144,-47.9341,2020-05-05,18,1,0,0.0,0.0,0.0,0.0,14.29,13.95
candido mota,2.0,0.0,3510005.0,-22.7471,-50.3873,2020-05-05,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
capao bonito,5.0,1.0,3510203.0,-24.0113,-48.3482,2020-05-05,21,0,0,0.0,0.0,0.0,0.0,20.0,20.0
capela do alto,2.0,0.0,3510302.0,-23.4685,-47.7388,2020-05-05,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caraguatatuba,45.0,4.0,3510500.0,-23.6125,-45.4125,2020-05-05,30,3,0,0.0,0.0,2.0,0.0,8.89,11.39
carapicuiba,300.0,13.0,3510609.0,-23.5235,-46.8407,2020-05-05,40,29,1,625.0,0.0,16.0,0.0,4.33,4.54
castilho,2.0,0.0,3511003.0,-20.8689,-51.4884,2020-05-05,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
catanduva,20.0,3.0,3511102.0,-21.1314,-48.977,2020-05-05,29,0,0,0.0,0.0,1.0,0.0,15.0,18.22
cedral,1.0,0.0,3511300.0,-20.9009,-49.2664,2020-05-05,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0
charqueada,4.0,1.0,3511706.0,-22.5096,-47.7755,2020-05-05,6,0,0,0.0,0.0,0.0,0.0,25.0,0.0
chavantes,1.0,0.0,3557204.0,-23.0366,-49.7096,2020-05-05,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
colina,1.0,0.0,3512001.0,-20.7114,-48.5387,2020-05-05,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
conchal,1.0,0.0,3512209.0,-22.3375,-47.1729,2020-05-05,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
conchas,1.0,1.0,3512308.0,-23.0154,-48.0134,2020-05-05,22,0,0,0.0,0.0,0.0,0.0,100.0,100.0
cordeiropolis,1.0,0.0,3512407.0,-22.4778,-47.4519,2020-05-05,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
coroados,1.0,0.0,3512506.0,-21.3521,-50.2859,2020-05-05,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cosmopolis,2.0,0.0,3512803.0,-22.6419,-47.1926,2020-05-05,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
cosmorama,2.0,0.0,3512902.0,-20.4755,-49.7827,2020-05-05,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cotia,205.0,20.0,3513009.0,-23.6022,-46.919,2020-05-05,40,13,0,0.0,0.0,8.0,1.0,9.76,10.33
cravinhos,9.0,1.0,3513108.0,-21.338,-47.7324,2020-05-05,33,1,0,0.0,0.0,0.0,0.0,11.11,12.3
cruzeiro,7.0,2.0,3513405.0,-22.5728,-44.968999999999994,2020-05-05,21,0,0,0.0,0.0,0.0,0.0,28.57,26.8
cubatao,44.0,0.0,3513504.0,-23.8911,-46.424,2020-05-05,26,3,0,0.0,0.0,1.0,0.0,0.0,0.0
diadema,360.0,27.0,3513801.0,-23.6813,-46.6205,2020-05-05,38,22,1,214.29,0.0,17.0,1.0,7.5,7.2
dobrada,1.0,0.0,3514007.0,-21.5155,-48.3935,2020-05-05,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dracena,11.0,2.0,3514403.0,-21.4843,-51.535,2020-05-05,34,3,0,0.0,0.0,0.0,0.0,18.18,25.05
duartina,1.0,0.0,3514502.0,-22.4146,-49.4084,2020-05-05,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
eldorado,3.0,1.0,3514809.0,-24.5281,-48.1141,2020-05-05,27,0,0,-100.0,0.0,0.0,0.0,33.33,45.24
elias fausto,1.0,0.0,3514908.0,-23.0428,-47.3682,2020-05-05,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
embu das artes,147.0,14.0,3515004.0,-23.6437,-46.8579,2020-05-05,40,8,1,0.0,0.0,7.0,0.0,9.52,10.1
embu guacu,36.0,4.0,3515103.0,-23.8297,-46.8136,2020-05-05,30,3,0,0.0,0.0,2.0,0.0,11.11,11.91
engenheiro coelho,8.0,0.0,3515152.0,-22.4836,-47.211000000000006,2020-05-05,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
